source_id,ra,dec,parallax,b,pf,epoch_g,int_average_g,int_average_g_error
4439524212872324736,245.80315433366417,6.761804397848847,0.48340176076497465,35.89238497542083,0.6420585941909536,1713.710352684625,12.201254,0.00059836206
4439965121334564096,246.20686795655544,8.070539289412572,0.28398908259569877,36.160098732849235,0.6447267089920754,1714.2307248853178,12.999814,0.009121053
3611181912335176192,200.3973312476474,-11.487075494802712,0.3512772380338398,50.69787456121411,0.49240781468040057,1698.5502429579974,13.213378,0.012600896
3616737091755407744,205.0335432665419,-10.642879146568843,0.6439212353548716,50.42519956645869,0.6586078569336135,1700.1461988563788,11.37503,0.004060793
3618690923917874560,208.58688904903087,-9.02388461043115,0.2862808678099474,50.76394477084468,0.5853851061686859,1701.2674897484849,13.464567,0.018946843
6425260736832662528,310.6570077116203,-66.6515819597633,0.9784070484777863,-35.67135762528822,0.6525163279746089,1706.3741064935075,17.226692,0.0031138286
6427507623204526848,299.35725146177793,-66.7799147520807,0.4506796200737912,-31.244618805632815,0.44621456527542763,1706.404743170316,12.781973,0.0016179567
6428374141448297856,299.5002510782447,-65.73624769570567,0.42896386886377524,-31.361623989360666,0.5271291470968882,1706.8478906651858,12.423872,0.006586894
6848431731223859456,308.5812943066341,-25.148425535146046,0.4846046518822812,-32.916785749654146,0.526175173857092,1720.5252676392795,12.238624,0.02335398
4720955591371097984,42.58549489747596,-64.26135659845721,0.26388448242499646,-48.27736955691335,0.5725139674557034,1696.5482178738148,13.275049,0.018374555
4730405859452760576,50.43729477196826,-56.76106914004102,0.3729914027055878,-50.17459302786103,0.5455934343553344,1686.7931379168413,12.88844,0.019241361
4733793764014756224,48.090892223928485,-55.23103492613913,0.7427943691873904,-52.105088342990726,0.5370039026073574,1687.2029161799724,16.597841,0.01742286
4728532703955609728,43.94306941234583,-55.9362075616788,0.3557777239031782,-53.577739481508395,0.5181146747580242,1681.7874332897134,12.941788,0.0038054914
4728589912919314560,43.35216672432837,-55.83153996766139,5.543586099106703,-53.89975607490947,0.6141594365177643,1723.8468622460641,20.708462,0.043439493
4737725170919494912,51.12233492299679,-48.94985202771309,0.3501455528854662,-53.39718921521402,0.662169393521899,1721.7530430827092,12.666123,0.01172709
4737956618117144832,37.581641993104846,-59.13454374107115,0.49626551580316686,-53.72071310147644,0.5728808316819831,1669.251887884052,12.052877,0.014776606
2396544510823448064,344.85108988898173,-22.535124599770732,0.29686134488847793,-64.22532425758455,0.6047918330159862,1757.3800808780525,13.417142,0.0063490476
2414817603803476864,1.021506623794524,-16.99767109677898,0.49305011691425776,-75.0847764978872,0.6060798313226644,1672.0607462995827,11.939671,0.0058933618
2724397364734519552,334.0251955046258,10.301566718837922,6.708485138545063,-36.90923664694871,0.6201162425588411,1763.5882803116965,20.291,0.024105279
3850016041413970688,149.03234751332764,4.851763749160223,0.38079430753936766,42.71342465180032,0.4873771765171405,1759.7678688658948,12.545314,0.03945688
3850858228666022912,144.12397979296804,4.111174474185082,0.49884072346263636,38.18183464736553,0.523869613705307,1759.2879003202227,12.254774,0.0152356755
6576209355314095744,321.8008582307617,-44.77228934478347,0.6204552603907303,-45.91062183246646,0.42605942228700283,1716.0089319501922,16.44767,0.007633388
6580315790725919232,317.8917968769643,-42.04382160932812,0.28185112661916834,-43.21779527974352,0.4848740956839997,1716.8778540263543,13.319376,0.012284852
6586473296359299968,326.02337140892917,-36.261818513587286,0.25107920913590837,-49.51859283729456,0.5430386265928068,1721.5208872704718,13.781191,0.0024988456
6458861949615378688,325.2374197971632,-57.57875006078701,0.42251363334085473,-44.952665320444126,0.4807489965799156,1709.8608739629717,12.596137,0.004912602
6459713658809674880,321.1385484351955,-57.20120296973572,0.2794380739819525,-42.99589863451356,0.6051525046235642,1709.5126638512816,13.289133,0.018727709
6463159287733222016,318.35301590256705,-55.40189005915251,0.2502857266839703,-41.97121671131691,0.6464373888417093,1710.147524838525,13.674155,0.0011412316
6774717933372604544,314.72826310528984,-38.94154731195036,0.4987376354157383,-40.698189688717704,0.44915931912852625,1717.7698727833742,12.906251,0.024000995
6775336855339787008,315.1340959996912,-37.138604796672084,0.33640833418421445,-40.85475414878805,0.5974076251980647,1718.0409654799123,13.127146,0.0065846867
6777158196350988416,315.4024177632289,-35.65185328325018,0.2988694056807617,-40.90416894552786,0.6068442238745227,1718.3016726642795,13.209514,0.0015223501
6778621508888695296,314.2710358036758,-36.36336675405988,0.4919900183962011,-40.08152910385263,0.4834944893660801,1718.3038679918322,12.388685,0.035444956
6779964729843530752,311.1338234954015,-34.40148986534283,0.3752092980238991,-37.26283668967399,0.5679326961738707,1718.1662087422758,13.187745,0.021683658
6780267993191790464,314.6093276007821,-34.82024948243473,0.34629787227473763,-40.153402025004226,0.8326466348462688,1718.3690017736997,12.959678,0.0017917922
6472840590694980480,302.05590827921446,-55.2339442752916,0.49351080238757095,-32.78261946458957,0.40272471786651154,1710.4511239459775,12.525346,0.015787816
6473684637667905280,303.60488645010344,-52.928030930247466,0.28070076066002303,-33.632022301508876,0.5754177421513106,1710.583621782854,13.144389,0.0033461582
3960906320265637888,188.1900144626333,27.02920717442483,0.5114089198954963,85.84145242412066,0.5865840391483544,1673.3467111540351,11.540674,0.008301707
3965612234327712128,172.7233944102246,13.32448414705552,0.2795454516767802,66.66213646338811,0.4986081488377245,1665.9380032247889,13.223022,0.01772461
3967471985231478016,170.79213409607829,15.698481417989381,0.36532285898186506,66.54923039798729,0.5286012472377236,1760.45811738113,12.523599,0.031900663
3976785295394882688,171.5508656576936,17.66090237716889,0.370573260590598,68.18745315223279,0.6267278546771563,1759.8927429259895,12.29273,0.0274858
3982271072438643072,164.1719892717163,17.792854763806123,0.2757803439303099,61.974188185118,0.6326405259746549,1758.3984052274404,13.154215,0.04228519
3987132730604268160,158.47063264375228,19.259589833430997,0.3241206032474525,57.537287443515176,0.5040538148506737,1757.5360065911077,12.198167,0.015472646
4349996689042072320,241.8212539964936,-6.564733494238884,0.2794101194354184,31.895440643669502,0.5819931013313353,1711.2768488444567,13.44634,0.0031596664
3933770858623592960,188.589232056827,16.128614592692156,0.2967941853294095,78.30909138484962,0.43209268472186413,1679.5875161749493,13.403615,0.026717706
3940418398550912512,199.4638238681458,20.780614754499688,0.7033961505168485,81.24478758972295,0.5989338330520482,1687.935506028571,11.318995,0.006526003
3944929149299278976,196.28322260787348,23.27842218776525,0.48063526045316035,85.05924377278454,0.46890759020658695,1683.4605370612433,12.312396,0.016343363
3945610468551775616,185.5890772438902,16.292660882340773,0.25177256229025996,77.23966034804107,0.5982850508829514,1676.2554691645012,13.511593,0.00860182
3952549005397562752,186.681995617978,21.278392900738382,0.27880079237549293,81.88098032344628,0.6746497682253744,1674.5258509545013,13.060422,0.0012311919
3959667827791428224,189.72581660470672,24.88561318020876,0.3125351602370303,86.40011929687032,0.6283827336866538,1675.8657361019393,12.900759,0.0007957902
689686230645254912,133.24026684058742,23.79837849217441,0.5303492856544548,36.57202428823328,0.5457774975584088,1722.4362575094135,12.219352,0.0048520355
695655337537044864,139.7751384939026,29.065319514993156,0.6101059400570884,43.532186930339165,0.5471978717077076,1722.7770202151205,11.729652,0.032357205
703542447977629184,130.01004344097805,27.72530241458889,0.43292517351243204,34.864593289290944,0.5020222869620509,1719.99211021488,12.406119,0.01606544
1728545670296849024,195.65215865603056,86.60448059095798,0.2536034703213467,30.51960557567346,0.6341082164439426,1699.2896647862638,14.022951,0.0009017497
1488671437577394816,222.47776818139153,40.230364279261465,0.27041083136959376,62.27452282510719,0.5950658798766125,1717.9654634793442,13.062518,0.0052870824
1489021872549385088,223.4162591625354,40.52868287179332,0.3760086564240104,61.50165302856973,0.4746005761785972,1718.5706983671332,12.553254,5.142877e-05
1489614955993536000,221.2747733127139,41.028692643015084,0.768619065108214,62.85146793501863,0.5322676364431206,1718.1586866258933,11.175222,0.0039888355
1495595268456320896,207.68408935364337,37.61864727347417,0.2830303175537081,73.70302796499024,0.5496652648383247,1685.8733931403442,12.84761,0.002170815
1497236186481686016,207.06647054467246,39.900645130148696,0.513677401810981,72.62563078566824,0.4785154020756049,1683.6855170629244,11.800718,0.022140782
1500424804562041984,207.1775982290079,41.38520015231455,0.37097500061957633,71.52452008856882,0.5400343666575789,1682.2759473074482,12.508909,0.0016756664
1223679342759114752,236.94464885315625,27.415965537448482,0.4285148156552561,51.0268452740175,0.7689992909808153,1716.0047355072645,12.2856655,0.0013257896
